Sigla ICAO Empresa Aérea;Empresa Aérea;Número Voo;Código DI;Código Tipo Linha;Modelo Equipamento;Número de Assentos;Sigla ICAO Aeroporto Origem;Descrição Aeroporto Origem;Partida Prevista;Partida Real;Sigla ICAO Aeroporto Destino;Descrição Aeroporto Destino;Chegada Prevista;Chegada Real;Situação Voo;Justificativa;Referência;Situação Partida;Situação Chegada
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;30/01/2022 18:25;30/01/2022 19:04;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;30/01/2022 19:35;30/01/2022 20:07;REALIZADO;;30/01/2022 00:00:00;Atraso 30-60;Atraso 30-60
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;31/01/2022 20:00;31/01/2022 20:27;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;31/01/2022 21:10;31/01/2022 21:37;REALIZADO;;31/01/2022 00:00:00;Pontual;Pontual
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT45;47;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;01/02/2022 19:10;01/02/2022 19:27;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;01/02/2022 20:20;01/02/2022 20:40;REALIZADO;;01/02/2022 00:00:00;Pontual;Pontual
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;03/02/2022 18:00;;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;03/02/2022 19:10;;CANCELADO;;03/02/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;04/02/2022 10:10;04/02/2022 20:29;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;04/02/2022 11:20;04/02/2022 21:50;REALIZADO;;04/02/2022 00:00:00;Atraso >240;Atraso >240
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;06/02/2022 18:25;06/02/2022 18:49;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;06/02/2022 19:35;06/02/2022 20:03;REALIZADO;;06/02/2022 00:00:00;Pontual;Pontual
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;10/02/2022 18:00;10/02/2022 23:05;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;10/02/2022 19:10;11/02/2022 00:15;REALIZADO;;10/02/2022 00:00:00;Atraso >240;Atraso >240
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;11/02/2022 10:10;;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;11/02/2022 11:20;;CANCELADO;;11/02/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;2;N;AT75;72;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;;12/02/2022 13:31;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;;12/02/2022 14:45;REALIZADO;;12/02/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;13/02/2022 18:25;13/02/2022 18:28;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;13/02/2022 19:35;13/02/2022 19:36;REALIZADO;;13/02/2022 00:00:00;Pontual;Pontual
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT45;47;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;14/02/2022 19:10;;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;14/02/2022 20:20;;CANCELADO;;14/02/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT45;47;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;15/02/2022 19:10;;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;15/02/2022 20:20;;CANCELADO;;15/02/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;17/02/2022 18:00;17/02/2022 18:37;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;17/02/2022 19:10;17/02/2022 19:48;REALIZADO;;17/02/2022 00:00:00;Atraso 30-60;Atraso 30-60
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;18/02/2022 10:10;18/02/2022 10:10;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;18/02/2022 11:20;18/02/2022 11:26;REALIZADO;;18/02/2022 00:00:00;Pontual;Pontual
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;20/02/2022 18:25;20/02/2022 18:37;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;20/02/2022 19:35;20/02/2022 19:45;REALIZADO;;20/02/2022 00:00:00;Pontual;Pontual
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT45;47;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;22/02/2022 19:10;22/02/2022 19:04;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;22/02/2022 20:20;22/02/2022 20:15;REALIZADO;;22/02/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;24/02/2022 18:00;24/02/2022 15:08;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;24/02/2022 19:10;24/02/2022 16:17;REALIZADO;;24/02/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;25/02/2022 10:10;25/02/2022 10:08;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;25/02/2022 11:20;25/02/2022 11:28;REALIZADO;;25/02/2022 00:00:00;Antecipado;Pontual
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;27/02/2022 18:25;27/02/2022 14:49;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;27/02/2022 19:35;27/02/2022 16:00;REALIZADO;;27/02/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT45;47;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;28/02/2022 19:10;;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;28/02/2022 20:20;;CANCELADO;;28/02/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT45;47;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;01/03/2022 19:10;01/03/2022 16:13;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;01/03/2022 20:20;01/03/2022 17:27;REALIZADO;;01/03/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;06/03/2022 14:45;06/03/2022 14:46;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;06/03/2022 15:55;06/03/2022 15:52;REALIZADO;;06/03/2022 00:00:00;Pontual;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT45;47;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;07/03/2022 16:00;07/03/2022 16:03;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;07/03/2022 17:10;07/03/2022 17:10;REALIZADO;;07/03/2022 00:00:00;Pontual;Pontual
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT45;47;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;08/03/2022 16:00;08/03/2022 16:13;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;08/03/2022 17:10;08/03/2022 17:22;REALIZADO;;08/03/2022 00:00:00;Pontual;Pontual
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;10/03/2022 18:00;10/03/2022 14:55;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;10/03/2022 19:10;10/03/2022 16:01;REALIZADO;;10/03/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;11/03/2022 20:00;11/03/2022 15:58;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;11/03/2022 21:10;11/03/2022 17:12;REALIZADO;;11/03/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;13/03/2022 18:30;13/03/2022 14:48;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;13/03/2022 19:40;13/03/2022 16:04;REALIZADO;;13/03/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5912;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;14/03/2022 20:00;14/03/2022 14:58;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;14/03/2022 21:10;14/03/2022 16:10;REALIZADO;;14/03/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;15/03/2022 19:10;15/03/2022 16:00;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;15/03/2022 20:20;15/03/2022 17:09;REALIZADO;;15/03/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;17/03/2022 18:00;;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;17/03/2022 19:10;;CANCELADO;;17/03/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;17/03/2022 18:00;;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;17/03/2022 19:10;;CANCELADO;;17/03/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;18/03/2022 20:00;18/03/2022 13:40;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;18/03/2022 21:10;18/03/2022 15:00;REALIZADO;;18/03/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;20/03/2022 18:30;20/03/2022 15:01;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;20/03/2022 19:40;20/03/2022 16:07;REALIZADO;;20/03/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;21/03/2022 19:10;;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;21/03/2022 20:20;;CANCELADO;;21/03/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;21/03/2022 19:10;;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;21/03/2022 20:20;;CANCELADO;;21/03/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;22/03/2022 19:10;22/03/2022 16:35;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;22/03/2022 20:20;22/03/2022 17:51;REALIZADO;;22/03/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5966;0;N;AT45;47;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;22/03/2022 11:20;22/03/2022 12:09;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;22/03/2022 12:30;22/03/2022 13:18;REALIZADO;;22/03/2022 00:00:00;Atraso 30-60;Atraso 30-60
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;70;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;24/03/2022 18:00;24/03/2022 14:49;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;24/03/2022 19:10;24/03/2022 16:00;REALIZADO;;24/03/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;25/03/2022 20:00;25/03/2022 15:30;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;25/03/2022 21:10;25/03/2022 16:42;REALIZADO;;25/03/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;28/03/2022 20:00;28/03/2022 13:02;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;28/03/2022 21:10;28/03/2022 14:14;REALIZADO;;28/03/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;29/03/2022 19:10;29/03/2022 15:56;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;29/03/2022 20:20;29/03/2022 17:08;REALIZADO;;29/03/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;01/04/2022 20:00;01/04/2022 15:08;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;01/04/2022 21:10;01/04/2022 16:19;REALIZADO;;01/04/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;04/04/2022 19:10;;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;04/04/2022 20:20;;CANCELADO;;04/04/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;05/04/2022 19:10;;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;05/04/2022 20:20;;CANCELADO;;05/04/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5966;2;N;AT75;72;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;;06/04/2022 09:17;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;;06/04/2022 10:35;REALIZADO;;06/04/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;2;N;AT45;47;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;;07/04/2022 15:02;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;;07/04/2022 16:12;REALIZADO;;07/04/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;08/04/2022 20:00;08/04/2022 15:22;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;08/04/2022 21:10;08/04/2022 16:34;REALIZADO;;08/04/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;2;N;AT45;47;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;;10/04/2022 15:30;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;;10/04/2022 16:36;REALIZADO;;10/04/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;11/04/2022 12:20;11/04/2022 13:37;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;11/04/2022 13:30;11/04/2022 14:46;REALIZADO;;11/04/2022 00:00:00;Atraso 60-120;Atraso 60-120
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;12/04/2022 19:10;12/04/2022 16:35;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;12/04/2022 20:20;12/04/2022 17:55;REALIZADO;;12/04/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;2;N;AT75;72;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;;14/04/2022 07:30;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;;14/04/2022 08:49;REALIZADO;;14/04/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;15/04/2022 20:00;15/04/2022 08:20;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;15/04/2022 21:10;15/04/2022 09:40;REALIZADO;;15/04/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;2;N;AT75;72;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;;17/04/2022 07:28;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;;17/04/2022 08:36;REALIZADO;;17/04/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;18/04/2022 19:10;18/04/2022 08:21;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;18/04/2022 20:20;18/04/2022 09:33;REALIZADO;;18/04/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;19/04/2022 19:10;19/04/2022 08:04;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;19/04/2022 20:20;19/04/2022 09:13;REALIZADO;;19/04/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;22/04/2022 20:00;;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;22/04/2022 21:10;;CANCELADO;;22/04/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;2;N;AT75;72;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;;23/04/2022 15:52;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;;23/04/2022 17:02;REALIZADO;;23/04/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;2;N;AT75;72;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;;24/04/2022 07:32;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;;24/04/2022 08:44;REALIZADO;;24/04/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;25/04/2022 12:20;;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;25/04/2022 13:30;;CANCELADO;;25/04/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;26/04/2022 19:10;;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;26/04/2022 20:20;;CANCELADO;;26/04/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;9804;9;N;AT45;47;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;;27/04/2022 09:19;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;;27/04/2022 10:30;REALIZADO;;27/04/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;2;N;AT75;72;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;;28/04/2022 07:45;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;;28/04/2022 08:56;REALIZADO;;28/04/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;29/04/2022 20:00;29/04/2022 08:27;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;29/04/2022 21:10;29/04/2022 09:49;REALIZADO;;29/04/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;01/05/2022 20:10;01/05/2022 14:12;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;01/05/2022 21:20;01/05/2022 15:26;REALIZADO;;01/05/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;2;N;AT75;72;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;;02/05/2022 08:32;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;;02/05/2022 09:53;REALIZADO;;02/05/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;03/05/2022 19:10;03/05/2022 08:03;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;03/05/2022 20:20;03/05/2022 09:20;REALIZADO;;03/05/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;05/05/2022 15:20;05/05/2022 09:37;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;05/05/2022 16:30;05/05/2022 10:49;REALIZADO;;05/05/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;06/05/2022 19:10;06/05/2022 08:17;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;06/05/2022 20:20;06/05/2022 09:34;REALIZADO;;06/05/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;08/05/2022 20:10;08/05/2022 07:50;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;08/05/2022 21:20;08/05/2022 09:04;REALIZADO;;08/05/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;2;N;AT75;72;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;;09/05/2022 08:04;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;;09/05/2022 09:13;REALIZADO;;09/05/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;10/05/2022 19:10;;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;10/05/2022 20:20;;CANCELADO;;10/05/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;12/05/2022 15:20;12/05/2022 07:34;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;12/05/2022 16:30;12/05/2022 08:46;REALIZADO;;12/05/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;13/05/2022 19:10;13/05/2022 08:14;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;13/05/2022 20:20;13/05/2022 09:26;REALIZADO;;13/05/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;15/05/2022 20:10;15/05/2022 07:38;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;15/05/2022 21:20;15/05/2022 08:50;REALIZADO;;15/05/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;2;N;AT75;72;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;;16/05/2022 08:00;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;;16/05/2022 09:18;REALIZADO;;16/05/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;17/05/2022 19:10;17/05/2022 07:58;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;17/05/2022 20:20;17/05/2022 09:07;REALIZADO;;17/05/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;19/05/2022 15:20;19/05/2022 08:46;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;19/05/2022 16:30;19/05/2022 10:00;REALIZADO;;19/05/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;20/05/2022 19:10;;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;20/05/2022 20:20;;CANCELADO;;20/05/2022 00:00:00;;
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;0;N;AT72;68;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;22/05/2022 20:10;22/05/2022 07:29;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;22/05/2022 21:20;22/05/2022 08:40;REALIZADO;;22/05/2022 00:00:00;Antecipado;Antecipado
PAM;MAP TRANSPORTES AÉREOS LTDA.;5964;2;N;AT75;72;SBEG;EDUARDO GOMES - MANAUS - AM - BRASIL;;23/05/2022 09:22;SWPI;JÚLIO BÉLEM - PARINTINS - AM - BRASIL;;23/05/2022 10:35;REALIZADO;;23/05/2022 00:00:00;;
